0;1;0;0;0;0;0.10000000000000009;0
0;1;2;0;0;0;0;1.4500000000000002
0;0;0;1;-0.10000000000000009;0;0;0
2;0;1;0;0;0;0;1.1999999999999997
1;0;0;0;0;0;0;4.0
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0.3999999999999999;0;0
0;1;0;0;0;0;0;2.2
0;2;1;0;0;0;0;1.4500000000000002
1;0;0;0;0;0;0.6000000000000001;0
1;0;2;0;0;0;0;1.2000000000000002
0;1;0;0;0;0;0;4.4
0;0;1;0;0;0;0;3.9
1;0;0;0;0;0;0;4.0
0;0;0;1;0.0;0;0;0
0;0;1;0;0.6999999999999997;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;1.1;0
0;1;2;0;-0.8500000000000001;0;0;0
0;0;0;1;1.0;0;0;0
2;0;1;0;0;0;0;-0.3999999999999999
1;0;0;0;0;0;-0.19999999999999996;0
0;0;1;0;0;1.7;0;0
0;0;0;1;-0.5;0;0;0
0;2;1;0;0.20000000000000018;0;0;0
0;1;0;0;0;0;0.6000000000000001;0
0;1;2;0;0.2999999999999998;0;0;0
1;0;2;0;0;0;0;2.0
0;0;0;1;0.3999999999999999;0;0;0
0;1;0;0;0;0;2.0;0
1;0;0;0;0;0;0;4.0
0;1;2;0;-0.04999999999999982;0;0;0
0;0;1;0;0.3999999999999999;0;0;0
2;0;1;0;0;0;0;0.0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;4.1
0;1;0;0;0;0;0;3.1999999999999997
0;0;0;1;1.0;0;0;0
0;0;1;0;0.09999999999999964;0;0;0
0;1;0;0;0;0;0;2.0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;0.20000000000000018
0;0;0;1;0.8999999999999999;0;0;0
0;0;1;0;0;0;0;4.199999999999999
1;0;0;0;0;0;0;3.5
0;1;0;0;-0.30000000000000004;0;0;0
0;0;0;1;0.0;0;0;0
0;0;1;0;0;1.6;0;0
1;0;0;0;0;0;-0.19999999999999996;0
0;1;0;0;0;0;0.8999999999999999;0
0;2;1;0;1.4000000000000004;0;0;0
0;1;2;0;-0.2999999999999998;0;0;0
1;0;2;0;0;0;0;2.2
0;0;0;1;1.0;0;0;0
0;0;0;1;-0.5;0;0;0
0;0;1;0;0.5;0;0;0
2;0;1;0;0;0;0;0.0
0;1;0;0;0;0;0;1.4
1;0;0;0;0;0;0.6000000000000001;0
1;0;2;0;0;0;0;2.0
1;0;0;0;0;0;0;4.0
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0.2999999999999998;0;0
0;1;0;0;0;0;0;3.0
0;2;1;0;0;0;0;-0.1499999999999999
0;0;0;1;0.0;0;0;0
0;1;0;0;0;0;1.6;0
1;0;0;0;0;0;1.5;0
1;0;2;0;0;0;0;1.0
0;1;2;0;0;0;0;0.9500000000000002
0;0;1;0;0;0.2999999999999998;0;0
0;2;1;0;0;0;0;1.2000000000000002
1;0;0;0;0;0;0;4.1
0;0;0;1;-0.5;0;0;0
0;1;0;0;0;0;0;3.0
0;0;1;0;0;0;0;4.9
0;0;1;0;0;0;0;2.5000000000000004
1;0;0;0;0;0;0.6000000000000001;0
1;0;2;0;0;0;0;2.2
0;0;0;1;1.0;0;0;0
0;1;0;0;0;0;0;2.6
0;1;0;0;0;0;0;4.6
0;0;1;0;0.6999999999999997;0;0;0
1;0;0;0;0;0;0;4.1
0;0;0;1;-0.6000000000000001;0;0;0
2;0;1;0;0;0;0;-0.6000000000000001
0;0;1;0;0.8999999999999999;0;0;0
0;1;0;0;-0.10000000000000009;0;0;0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;-0.20000000000000018
0;0;0;1;1.0;0;0;0
0;0;1;0;0.5999999999999999;0;0;0
1;0;0;0;0;0;0;3.6
2;0;1;0;0;0;0;-0.6000000000000001
0;0;0;1;0.3999999999999999;0;0;0
0;1;0;0;0;0;0;1.6
0;0;0;1;-0.5;0;0;0
0;0;1;0;0;0.8999999999999999;0;0
1;0;0;0;0;0;0;4.0
0;2;1;0;0;0;0;2.3499999999999996
0;1;0;0;0;0;0;2.6
0;0;1;0;0.6999999999999997;0;0;0
1;0;0;0;0;0;0.6000000000000001;0
2;0;1;0;0;0;0;0.5999999999999996
0;1;0;0;1.4;0;0;0
0;0;0;1;0.0;0;0;0
1;0;2;0;0;0;0;2.0
1;0;0;0;0;0;0.6000000000000001;0
0;0;0;1;1.0;0;0;0
0;0;1;0;0.8000000000000003;0;0;0
0;1;0;0;0;0;0.3999999999999999;0
0;1;2;0;-0.5499999999999998;0;0;0
2;0;1;0;0;0;0;1.2000000000000002
1;0;2;0;0;0;0;2.8000000000000003
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;2.5000000000000004
0;1;0;0;0;0;0;2.6
0;0;0;1;0.5;0;0;0
0;0;1;0;0;-0.20000000000000018;0;0
0;2;1;0;-0.8999999999999999;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;2.6
0;0;0;1;0.5;0;0;0
0;0;0;1;0.5;0;0;0
0;0;1;0;1.2000000000000002;0;0;0
0;1;0;0;0.6000000000000001;0;0;0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;0.0
0;0;0;1;-1.0;0;0;0
0;1;0;0;0;0;0;2.6
0;0;1;0;0;0;0;3.4999999999999996
1;0;0;0;0;0;0.6000000000000001;0
1;0;2;0;0;0;0;2.2
0;0;1;0;0;0;0;3.9
0;0;0;1;-0.5;0;0;0
0;1;0;0;0;0;0;3.5999999999999996
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;4.6
0;0;1;0;0.8000000000000003;0;0;0
0;0;0;1;1.4;0;0;0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;0.0
0;1;0;0;0.10000000000000009;0;0;0
0;0;1;0;0;0;0;2.5999999999999996
1;0;0;0;0;0;0;4.0
0;0;0;1;-0.5;0;0;0
1;0;0;0;0;0;0.19999999999999996;0
0;0;1;0;0.9999999999999998;0;0;0
0;0;0;1;0.5;0;0;0
0;1;0;0;0.19999999999999996;0;0;0
1;0;2;0;0;0;0;2.8000000000000003
2;0;1;0;0;0;0;-1.1999999999999997
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;2.4000000000000004
0;0;1;0;0;-1.2000000000000002;0;0
0;2;1;0;0.6000000000000001;0;0;0
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0;0;4.5
1;0;0;0;0;0;1.0;0
1;0;2;0;0;0;0;2.8
0;1;0;0;0.5;0;0;0
0;0;0;1;1.0;0;0;0
0;0;1;0;0;0;0;2.1
0;0;0;1;0.5;0;0;0
1;0;0;0;0;0;0;4.1
0;1;0;0;0;0;0;2.2
0;1;0;0;0;0;0;3.6000000000000005
0;0;1;0;0;0;0;1.8000000000000003
1;0;0;0;0;0;0.6000000000000001;0
0;0;0;1;-0.5;0;0;0
1;0;2;0;0;0;0;2.6000000000000005
0;1;0;0;0;0;1.1;0
0;0;1;0;1.2999999999999998;0;0;0
1;0;0;0;0;0;0.7000000000000001;0
1;0;2;0;0;0;0;1.4
0;0;0;1;-0.5;0;0;0
0;1;2;0;0;0;0;1.0
2;0;1;0;0;0;0;-0.7999999999999998
0;0;1;0;0;1.0;0;0
0;1;0;0;0;0;2.3;0
0;0;0;1;0.5;0;0;0
1;0;0;0;0;0;0;4.0
0;1;2;0;0.7999999999999998;0;0;0
0;2;1;0;-0.5;0;0;0
0;0;1;0;0;0.6000000000000001;0;0
1;0;0;0;0;0;0;4.0
0;0;0;1;1.0;0;0;0
0;2;1;0;0;0;0;1.4000000000000004
0;1;0;0;0;0;3.4;0
0;1;2;0;-0.3500000000000001;0;0;0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;2.8999999999999995
0;1;0;0;0;0;0;2.8000000000000003
0;0;0;1;0.3999999999999999;0;0;0
1;0;0;0;0;0;0.19999999999999996;0
0;1;0;0;0;0;2.3;0
0;1;2;0;0;0;0;0.5499999999999998
1;0;2;0;0;0;0;2.8000000000000003
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0.2999999999999998;0;0
0;2;1;0;0;0;0;1.2000000000000002
0;0;0;1;1.4;0;0;0
0;1;0;0;0;0;2.6;0
0;1;2;0;0;0;0;0.75
1;0;0;0;0;0;1.0;0
0;0;1;0;0;0.7;0;0
0;2;1;0;-0.10000000000000009;0;0;0
1;0;2;0;0;0;0;2.9999999999999996
0;0;0;1;1.4;0;0;0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0.5;0;0
0;1;0;0;0;0;0;3.2
0;2;1;0;0.8500000000000001;0;0;0
0;0;0;1;0.0;0;0;0
1;0;0;0;0;0;0.29999999999999993;0
0;1;0;0;0;0;1.8;0
0;0;1;0;0;0;0;2.8000000000000003
1;0;2;0;0;0;0;2.9999999999999996
0;1;2;0;0;0;0;1.4500000000000002
0;1;0;0;0;0;1.4;0
0;1;2;0;0;0;0;0.5
1;0;0;0;0;0;0.19999999999999996;0
0;0;1;0;0;0;0;2.8999999999999995
1;0;2;0;0;0;0;3.2
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0;0;3.1999999999999997
0;1;0;0;1.5000000000000002;0;0;0
1;0;0;0;0;0;0;3.5
0;0;0;1;0.5;0;0;0
0;1;0;0;0;0;0;3.8000000000000003
0;0;1;0;0.09999999999999964;0;0;0
2;0;1;0;0;0;0;0.3999999999999999
0;0;0;1;0.5;0;0;0
1;0;0;0;0;0;0;4.0
1;0;0;0;0;0;0;4.1
0;1;0;0;0.9000000000000001;0;0;0
0;0;1;0;0;-1.2000000000000002;0;0
0;2;1;0;0;0;0;1.4500000000000002
0;0;0;1;-0.5;0;0;0
0;0;0;1;-1.0;0;0;0
0;1;0;0;0;0;0;3.8000000000000003
1;0;0;0;0;0;0.29999999999999993;0
0;0;1;0;0.6000000000000001;0;0;0
2;0;1;0;0;0;0;-0.20000000000000018
1;0;2;0;0;0;0;1.7999999999999998
0;1;0;0;0;0;0;2.2
1;0;0;0;0;0;0;4.0
0;0;1;0;0.8000000000000003;0;0;0
0;0;0;1;-0.6000000000000001;0;0;0
2;0;1;0;0;0;0;1.6000000000000005
0;0;1;0;0;0.6000000000000001;0;0
0;2;1;0;0.5499999999999998;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;1.8
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0;0;3.1999999999999997
0;1;0;0;0;0;0;1.8
1;0;0;0;0;0;1.4;0
0;0;0;1;-0.5;0;0;0
1;0;2;0;0;0;0;2.8000000000000003
0;1;0;0;0;0;0;3.8000000000000003
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0;0;3.5999999999999996
1;0;0;0;0;0;0.7000000000000001;0
1;0;2;0;0;0;0;2.4000000000000004
1;0;0;0;0;0;0;3.5
0;0;1;0;0;-0.6000000000000001;0;0
0;1;0;0;0.5;0;0;0
0;2;1;0;0;0;0;1.0499999999999998
0;0;0;1;-0.5;0;0;0
0;1;0;0;-0.6000000000000001;0;0;0
1;0;0;0;0;0;0;4.1
0;0;1;0;0;0;0;4.5
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0;0;4.9
0;0;0;1;0.0;0;0;0
1;0;0;0;0;0;1.5;0
0;1;0;0;1.2;0;0;0
1;0;2;0;0;0;0;2.6000000000000005
0;0;1;0;0;1.4;0;0
0;0;0;1;0.5;0;0;0
0;1;0;0;0;0;0;3.8
1;0;0;0;0;0;0;4.0
0;2;1;0;0;0;0;1.4500000000000002
0;1;0;0;0;0;0;3.0
0;0;0;1;-0.10000000000000009;0;0;0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;4.8
0;1;0;0;0;0;0;3.0
0;0;1;0;0.5;0;0;0
0;0;0;1;0.0;0;0;0
2;0;1;0;0;0;0;0.20000000000000018
1;0;0;0;0;0;1.7999999999999998;0
1;0;2;0;0;0;0;3.0000000000000004
1;0;0;0;0;0;1.0;0
1;0;2;0;0;0;0;2.0
0;0;1;0;0;0;0;4.5
0;0;0;1;0.5;0;0;0
0;1;0;0;0;0;0;1.6
0;1;0;0;1.2;0;0;0
0;0;1;0;0;0;0;2.8999999999999995
1;0;0;0;0;0;0;4.0
0;0;0;1;-0.5;0;0;0
0;1;0;0;0;0;0;3.5999999999999996
0;0;1;0;1.5;0;0;0
1;0;0;0;0;0;-0.6;0
1;0;2;0;0;0;0;3.0
2;0;1;0;0;0;0;-0.20000000000000018
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0;0;4.5
1;0;0;0;0;0;0.29999999999999993;0
0;1;0;0;1.0;0;0;0
0;0;0;1;0.5;0;0;0
1;0;2;0;0;0;0;2.9999999999999996
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;3.5999999999999996
0;0;1;0;0;0;0;3.4999999999999996
0;0;0;1;0.0;0;0;0
0;1;0;0;0;0;0;4.0
1;0;0;0;0;0;1.0;0
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0;0;3.5999999999999996
1;0;2;0;0;0;0;1.4
0;0;1;0;-0.30000000000000027;0;0;0
1;0;0;0;0;0;0;4.0
0;0;0;1;0.0;0;0;0
0;1;0;0;0;0;0;1.4
2;0;1;0;0;0;0;0.19999999999999973
0;0;1;0;0;0;0;3.1999999999999997
0;1;0;0;0;0;0;1.2
0;0;0;1;0.5;0;0;0
1;0;0;0;0;0;0;4.0
1;0;0;0;0;0;0;4.0
0;1;0;0;0.5;0;0;0
0;0;1;0;1.5;0;0;0
2;0;1;0;0;0;0;0.3999999999999999
0;0;0;1;0.8999999999999999;0;0;0
0;1;0;0;0;0;0.19999999999999996;0
0;0;0;1;0.0;0;0;0
0;0;1;0;0.6999999999999997;0;0;0
1;0;0;0;0;0;1.0;0
0;1;2;0;0.4500000000000002;0;0;0
1;0;2;0;0;0;0;1.6
2;0;1;0;0;0;0;0.20000000000000018
1;0;0;0;0;0;0;4.0
0;0;1;0;2.5;0;0;0
2;0;1;0;0;0;0;-0.19999999999999973
0;1;0;0;0;0;0;2.8000000000000003
0;0;0;1;-0.5;0;0;0
0;0;1;0;0;0;0;2.4000000000000004
1;0;0;0;0;0;1.4;0
0;1;0;0;0;0;0;2.6
0;0;0;1;0.8999999999999999;0;0;0
1;0;2;0;0;0;0;2.8
0;0;1;0;0;-0.20000000000000018;0;0
1;0;0;0;0;0;0;4.1
0;1;0;0;0.5999999999999999;0;0;0
0;2;1;0;0.5;0;0;0
0;0;0;1;-0.5;0;0;0
0;1;0;0;0;0;0;3.8
0;0;1;0;0;0;0;1.5
1;0;0;0;0;0;0;3.5
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0;0;3.5999999999999996
0;1;0;0;0.0;0;0;0
1;0;0;0;0;0;0;4.0
0;0;0;1;0.0;0;0;0
0;1;0;0;1.0;0;0;0
0;0;1;0;0;0;0;3.5999999999999996
1;0;0;0;0;0;1.0;0
1;0;2;0;0;0;0;2.4000000000000004
0;0;0;1;0.5;0;0;0
0;1;0;0;-0.19999999999999996;0;0;0
0;0;1;0;0;0;0;2.5000000000000004
1;0;0;0;0;0;0;4.0
0;0;0;1;0.3999999999999999;0;0;0
0;1;0;0;0;0;0;3.0
1;0;0;0;0;0;1.0;0
0;0;1;0;0;0;0;3.3
1;0;2;0;0;0;0;2.1999999999999997
0;0;0;1;-0.10000000000000009;0;0;0
1;0;0;0;0;0;0.19999999999999996;0
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0;0;1.5
0;1;0;0;0.30000000000000004;0;0;0
1;0;2;0;0;0;0;1.7999999999999998
0;0;1;0;0;0;0;0.6999999999999997
0;0;0;1;0.2999999999999998;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;1.0;0;0;0
0;0;1;0;1.8;0;0;0
2;0;1;0;0;0;0;1.7999999999999998
0;0;0;1;-0.10000000000000009;0;0;0
0;1;0;0;0;0;0;1.2
1;0;0;0;0;0;0.6000000000000001;0
1;0;2;0;0;0;0;2.0
0;0;0;1;1.2999999999999998;0;0;0
0;1;0;0;0;0;0;2.0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0.8999999999999999;0;0
0;2;1;0;0;0;0;0.75
0;1;0;0;0.40000000000000013;0;0;0
0;0;0;1;-0.5;0;0;0
1;0;0;0;0;0;1.4;0
0;0;1;0;0;0;0;4.8
1;0;2;0;0;0;0;2.2
0;0;0;1;0.0;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;3.4
0;0;1;0;0.5;0;0;0
2;0;1;0;0;0;0;0.20000000000000018
0;1;0;0;0;0;0;1.2
0;0;0;1;-1.5;0;0;0
1;0;0;0;0;0;1.4;0
1;0;2;0;0;0;0;3.0
0;0;1;0;0;0;0;2.8999999999999995
0;1;0;0;0;0;0;3.1999999999999997
1;0;0;0;0;0;0;4.1
0;0;1;0;0;1.0;0;0
0;2;1;0;0.7999999999999998;0;0;0
0;0;0;1;-0.5;0;0;0
0;1;0;0;0.9000000000000001;0;0;0
0;0;1;0;0;1.9;0;0
0;0;0;1;-2.0;0;0;0
1;0;0;0;0;0;0;4.1
0;2;1;0;-0.2999999999999998;0;0;0
0;0;1;0;0;0;0;3.9
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;2.3;0
0;1;2;0;0.6500000000000004;0;0;0
0;0;0;1;-0.10000000000000009;0;0;0
0;1;0;0;0;0;1.8;0
0;0;1;0;0;0;0;3.1999999999999997
0;1;2;0;-0.04999999999999982;0;0;0
1;0;0;0;0;0;0;4.0
0;0;0;1;1.0;0;0;0
0;1;0;0;0;0;0;2.0
1;0;0;0;0;0;1.1;0
1;0;2;0;0;0;0;2.8000000000000003
0;0;1;0;1.7000000000000002;0;0;0
0;0;0;1;0.5;0;0;0
2;0;1;0;0;0;0;-0.8000000000000003
1;0;0;0;0;0;1.4;0
0;0;1;0;0.5;0;0;0
0;1;0;0;1.5000000000000002;0;0;0
1;0;2;0;0;0;0;2.6000000000000005
2;0;1;0;0;0;0;-0.19999999999999973
0;0;0;1;-0.5;0;0;0
0;0;1;0;1.2000000000000002;0;0;0
0;1;0;0;0.6000000000000001;0;0;0
2;0;1;0;0;0;0;-1.1999999999999997
1;0;0;0;0;0;0.29999999999999993;0
1;0;2;0;0;0;0;2.0
0;0;0;1;1.0;0;0;0
0;1;0;0;-0.10000000000000009;0;0;0
0;0;1;0;0;0;0;3.5999999999999996
0;0;0;1;0.0;0;0;0
1;0;0;0;0;0;0.7000000000000001;0
1;0;2;0;0;0;0;2.4000000000000004
0;1;0;0;0.7000000000000002;0;0;0
0;0;1;0;0.5;0;0;0
0;0;0;1;0.0;0;0;0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;0.0
0;1;0;0;0.8;0;0;0
0;0;1;0;0.5;0;0;0
1;0;0;0;0;0;0;4.0
0;0;0;1;0.8999999999999999;0;0;0
2;0;1;0;0;0;0;-0.6000000000000001
0;0;0;1;0.5;0;0;0
0;1;0;0;0;0;0;1.4
1;0;0;0;0;0;0.19999999999999996;0
1;0;2;0;0;0;0;2.9999999999999996
0;0;1;0;1.8;0;0;0
2;0;1;0;0;0;0;-1.0
0;1;0;0;0.6000000000000001;0;0;0
0;0;1;0;0;0;0;4.6
1;0;0;0;0;0;0;4.0
0;0;0;1;0.0;0;0;0
0;0;0;1;-0.5;0;0;0
0;0;1;0;0;0;0;3.3
1;0;0;0;0;0;1.4;0
1;0;2;0;0;0;0;2.5999999999999996
0;1;0;0;0;0;2.7;0
0;1;2;0;-0.9500000000000002;0;0;0
0;0;1;0;0;0;0;4.5
0;1;0;0;0;0;0;4.0
1;0;0;0;0;0;1.0;0
0;0;0;1;-1.0;0;0;0
1;0;2;0;0;0;0;2.6
0;0;0;1;-0.5;0;0;0
0;0;1;0;1.1;0;0;0
1;0;0;0;0;0;-1.0;0
0;1;0;0;0;0;0;2.8000000000000003
1;0;2;0;0;0;0;1.5999999999999999
2;0;1;0;0;0;0;-1.2000000000000002
0;1;0;0;0.30000000000000004;0;0;0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0.6000000000000001;0;0
0;2;1;0;0.8500000000000001;0;0;0
0;0;0;1;-0.5;0;0;0
0;0;1;0;0;0.6000000000000001;0;0
0;1;0;0;1.5000000000000002;0;0;0
0;2;1;0;0;0;0;0.5
0;0;0;1;0.0;0;0;0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;4.5
1;0;0;0;0;0;-0.6;0
1;0;2;0;0;0;0;1.4000000000000001
0;1;0;0;0;0;0;3.1999999999999997
0;0;0;1;0.3999999999999999;0;0;0
0;0;1;0;1.6;0;0;0
0;1;0;0;1.6;0;0;0
2;0;1;0;0;0;0;0.6000000000000001
1;0;0;0;0;0;1.4;0
0;0;0;1;0.5;0;0;0
1;0;2;0;0;0;0;2.2
1;0;0;0;0;0;0;4.0
0;1;0;0;1.2000000000000002;0;0;0
0;0;1;0;0.8000000000000003;0;0;0
2;0;1;0;0;0;0;-1.0
0;0;0;1;-1.0;0;0;0
0;0;1;0;0.5;0;0;0
1;0;0;0;0;0;0.19999999999999996;0
0;1;0;0;0;0;2.5;0
0;1;2;0;0.04999999999999982;0;0;0
1;0;2;0;0;0;0;2.4000000000000004
0;0;0;1;0.0;0;0;0
2;0;1;0;0;0;0;-0.6000000000000001
0;0;0;1;0.0;0;0;0
0;1;0;0;0;0;1.4;0
0;1;2;0;0;0;0;-0.3999999999999999
0;0;1;0;0;1.6;0;0
1;0;0;0;0;0;0.19999999999999996;0
0;2;1;0;0;0;0;0.5
1;0;2;0;0;0;0;1.9999999999999998
0;1;0;0;0;0;0;3.0
1;0;0;0;0;0;1.0;0
0;0;1;0;0;0;0;4.6
1;0;2;0;0;0;0;2.9999999999999996
0;0;0;1;-0.5;0;0;0
0;0;0;1;0.5;0;0;0
0;0;1;0;0.6999999999999997;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;1.3000000000000003;0;0;0
2;0;1;0;0;0;0;0.3999999999999999
1;0;0;0;0;0;1.0;0
0;0;1;0;-0.30000000000000027;0;0;0
0;0;0;1;1.0;0;0;0
0;1;0;0;0.8;0;0;0
2;0;1;0;0;0;0;-0.6000000000000001
1;0;2;0;0;0;0;2.8
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;2.5000000000000004
0;1;0;0;0;0;0;3.4000000000000004
0;0;0;1;-0.10000000000000009;0;0;0
0;0;1;0;0;0;0;3.4999999999999996
1;0;0;0;0;0;0;4.0
0;0;0;1;0.0;0;0;0
0;1;0;0;0;0;1.4;0
0;1;2;0;0;0;0;1.2000000000000002
1;0;0;0;0;0;0.19999999999999996;0
0;1;0;0;1.1;0;0;0
1;0;2;0;0;0;0;2.4
0;0;1;0;0.6000000000000001;0;0;0
2;0;1;0;0;0;0;-1.0
0;0;0;1;0.0;0;0;0
0;0;1;0;0;0;0;4.3
0;0;0;1;-0.6000000000000001;0;0;0
1;0;0;0;0;0;0.6000000000000001;0
0;1;0;0;0;0;0;3.4
1;0;2;0;0;0;0;2.5999999999999996
1;0;0;0;0;0;1.7999999999999998;0
0;1;0;0;0.0;0;0;0
0;0;1;0;0.8000000000000003;0;0;0
2;0;1;0;0;0;0;-0.6000000000000001
1;0;2;0;0;0;0;2.8
0;0;0;1;-0.5;0;0;0
0;0;1;0;0.8999999999999999;0;0;0
0;1;0;0;0;0;0;2.6
1;0;0;0;0;0;0.19999999999999996;0
1;0;2;0;0;0;0;2.8
2;0;1;0;0;0;0;-0.3999999999999999
0;0;0;1;0.5;0;0;0
0;0;1;0;0;-0.5;0;0
0;1;0;0;0.9000000000000001;0;0;0
0;2;1;0;0.6000000000000001;0;0;0
0;0;0;1;-0.5;0;0;0
1;0;0;0;0;0;1.0;0
1;0;2;0;0;0;0;2.4
0;1;0;0;1.3000000000000003;0;0;0
0;0;1;0;0;0;0;4.5
1;0;0;0;0;0;0;4.1
0;0;0;1;0.0;0;0;0
0;1;0;0;0;0;0;3.2
1;0;0;0;0;0;1.5;0
0;0;1;0;0;0.2999999999999998;0;0
0;2;1;0;0;0;0;0.7999999999999998
0;0;0;1;0.0;0;0;0
1;0;2;0;0;0;0;3.2
0;0;1;0;0;0;0;3.1999999999999997
0;1;0;0;0;0;0;4.0
1;0;0;0;0;0;0;4.0
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0;0;3.8
0;0;0;1;1.0;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;0.0;0;0;0
0;1;0;0;0;0;0.8;0
0;0;1;0;0;0;0;2.5000000000000004
0;1;2;0;-0.3500000000000001;0;0;0
1;0;0;0;0;0;0.6000000000000001;0
0;0;0;1;1.0;0;0;0
1;0;2;0;0;0;0;2.5999999999999996
0;0;0;1;-1.5;0;0;0
0;0;1;0;0.2999999999999998;0;0;0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;-0.3999999999999999
0;1;0;0;0;0;1.3;0
0;1;2;0;0;0;0;-0.4500000000000002
1;0;0;0;0;0;0;4.0
0;0;1;0;0;-0.10000000000000009;0;0
0;1;0;0;0;0;1.6;0
0;2;1;0;-0.7999999999999998;0;0;0
0;1;2;0;0;0;0;2.0999999999999996
0;0;0;1;1.0;0;0;0
0;1;0;0;0;0;0;3.0
0;0;0;1;-0.5;0;0;0
1;0;0;0;0;0;0;4.0
0;0;1;0;0;0;0;2.1
0;0;1;0;0;0.3999999999999999;0;0
0;1;0;0;0;0;0;3.5999999999999996
1;0;0;0;0;0;0.19999999999999996;0
0;0;0;1;1.0;0;0;0
0;2;1;0;0;0;0;2.75
1;0;2;0;0;0;0;2.0
0;1;0;0;0.5;0;0;0
0;0;1;0;0.2999999999999998;0;0;0
0;0;0;1;0.0;0;0;0
2;0;1;0;0;0;0;-0.7999999999999998
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;3.0
0;0;1;0;0;0.6000000000000001;0;0
1;0;0;0;0;0;1.4;0
0;2;1;0;0;0;0;0.4500000000000002
0;0;0;1;-1.5;0;0;0
1;0;2;0;0;0;0;2.5999999999999996
0;0;1;0;1.1;0;0;0
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0.19999999999999996;0
0;1;2;0;0.8500000000000001;0;0;0
0;0;0;1;0.5;0;0;0
2;0;1;0;0;0;0;0.0
0;1;0;0;0;0;0;1.8
1;0;0;0;0;0;-1.0;0
1;0;2;0;0;0;0;3.2
0;0;0;1;0.8999999999999999;0;0;0
0;0;1;0;0;0.8999999999999999;0;0
0;2;1;0;0.3999999999999999;0;0;0
0;1;0;0;0;0;0;4.0
0;0;1;0;-1.1;0;0;0
1;0;0;0;0;0;1.4;0
2;0;1;0;0;0;0;0.3999999999999999
0;0;0;1;0.0;0;0;0
1;0;2;0;0;0;0;2.2
1;0;0;0;0;0;0;4.0
0;1;0;0;0.6000000000000001;0;0;0
0;0;1;0;0.2999999999999998;0;0;0
0;0;0;1;0.0;0;0;0
2;0;1;0;0;0;0;-0.40000000000000036
0;1;0;0;0;0;0;3.0
1;0;0;0;0;0;0.19999999999999996;0
0;0;0;1;0.0;0;0;0
0;0;1;0;0;1.9;0;0
0;2;1;0;-0.75;0;0;0
1;0;2;0;0;0;0;2.1999999999999997
0;1;0;0;0;0;0;1.4
0;0;1;0;0.3999999999999999;0;0;0
0;0;0;1;-0.5;0;0;0
1;0;0;0;0;0;0;4.0
2;0;1;0;0;0;0;0.3999999999999999
0;0;1;0;0;2.7;0;0
0;2;1;0;0.5999999999999996;0;0;0
0;1;0;0;0;0;0.3999999999999999;0
1;0;0;0;0;0;0;4.0
0;1;2;0;0.4500000000000002;0;0;0
0;0;0;1;0.5;0;0;0
0;0;1;0;0;0;0;3.9
1;0;0;0;0;0;0;4.0
0;1;0;0;0;0;0;1.8
